customer_id,name,age,gender,city,income,education,occupation,marital_status,signup_date,last_purchase_date,total_purchases,total_spend,satisfaction,phone_raw,purchased
2017,Vihaan Mani,36.0,Female,Vadodara,68077.0,PhD,Government,Single,2022-09-11,2024-03-10,5,7831.62,Satisfied,C02017-PH,1
2018,Ivan Thaman,29.0,Other,Rajkot,51733.0,Master's,Consultant,Single,2023-04-04,2024-01-16,4,4831.83,Very Dissatisfied,C02018-PH,1
2019,Arnav Mander,44.0,Male,Nashik,43828.0,Master's,Business,Divorced,2023-11-24,2026-05-25,5,6819.34,Satisfied,C02019-PH,1
2020,Gokul Dhingra,48.0,Other,Coimbatore,75240.0,PhD,Private Job,Divorced,2022-07-03,2025-03-18,1,844.19,Very Dissatisfied,C02020-PH,0
2021,Kartik Raval,44.0,Male,Kolkata,34475.0,Diploma,Student,Married,2023-01-17,2024-06-03,4,5429.85,Satisfied,C02021-PH,1
2022,Emir Sehgal,48.0,Male,Surat,47233.0,Master's,Student,Married,2022-10-15,2025-04-12,4,2858.15,Dissatisfied,C02022-PH,1
2023,Zoya Sharma,37.0,Other,Kolkata,44827.0,Master's,Business,Single,2022-06-10,2024-06-12,3,4340.92,Dissatisfied,C02023-PH,0
2024,Shalv Wason,55.0,Female,Patna,67383.0,Master's,Consultant,Married,2021-02-26,2021-12-04,5,3290.34,Satisfied,C02024-PH,1
2025,Parinaaz Desai,37.0,Male,Hyderabad,,Diploma,Engineer,Married,2021-03-17,2021-11-08,4,6015.99,Neutral,C02025-PH,1
2026,Anya Chandra,54.0,Other,Delhi,37655.0,Master's,Engineer,Single,2024-02-02,2024-08-30,4,6214.63,Very Dissatisfied,C02026-PH,1
2027,Sara Gala,37.0,Female,Bangalore,54996.0,Master's,Government,Divorced,2022-10-05,2024-07-12,5,6071.2,Very Dissatisfied,C02027-PH,1
2028,Gokul Varkey,33.0,Other,Pune,62493.0,Diploma,Doctor,Divorced,2023-03-24,2025-12-13,6,6917.16,Very Satisfied,C02028-PH,1
2029,Veer Sant,18.0,Other,Nashik,25928.0,PhD,Student,Married,2021-09-05,2023-03-23,7,1358.02,Very Dissatisfied,C02029-PH,1
2030,Yakshit Yohannan,50.0,Male,Lucknow,46568.0,Bachelor's,Designer,Divorced,2022-05-03,2024-02-06,2,3222.53,Satisfied,C02030-PH,0
2031,Himmat Raman,27.0,Male,Ahmedabad,140590.0,Diploma,Business,Married,2023-05-17,2024-01-25,6,7961.49,Satisfied,C02031-PH,1
2032,Vritika Sahni,60.0,Other,Delhi,111836.0,Master's,Consultant,Married,2023-04-17,2024-02-01,5,6804.61,Very Dissatisfied,C02032-PH,1
2033,Mannat Ravi,55.0,Female,Bhopal,41121.0,Diploma,Student,Single,2022-10-11,2024-05-21,5,6827.64,Neutral,C02033-PH,1
2034,Reyansh Samra,46.0,Female,Jaipur,59883.0,High School,Designer,Single,2023-09-01,2025-10-02,5,10962.21,Very Dissatisfied,C02034-PH,1
2035,Romil Majumdar,45.0,Other,Nagpur,64100.0,Bachelor's,Government,Divorced,2022-05-06,2023-02-19,5,6425.81,Very Dissatisfied,C02035-PH,1
2036,Umang Dora,28.0,Male,Patna,29033.0,Master's,Engineer,Married,2024-01-01,2026-07-06,4,1101.05,Neutral,C02036-PH,1
2037,Aarush Shere,49.0,Male,Jaipur,80544.0,Diploma,Teacher,Married,2022-09-09,2023-01-09,2,1908.99,Neutral,C02037-PH,1
2038,Alisha Balasubramanian,39.0,Male,Bhopal,92443.0,Master's,Private Job,Married,2021-03-11,2022-01-15,5,6022.34,Satisfied,C02038-PH,1
2039,Nayantara Chada,50.0,Male,Hyderabad,54446.0,PhD,Doctor,Married,2021-07-25,2023-12-16,6,4857.64,Satisfied,C02039-PH,1
2040,Yuvraj  Keer,61.0,Female,,53517.0,High School,Engineer,Divorced,2024-01-27,2026-03-22,5,5913.79,Dissatisfied,C02040-PH,1
2041,Yasmin Chada,61.0,Other,Pune,28460.0,High School,Private Job,Single,2023-06-28,2025-10-15,3,2207.11,Neutral,C02041-PH,1
2042,Riaan Mani,38.0,Male,Chennai,26429.0,Diploma,Consultant,Divorced,2024-03-25,2024-07-17,1,803.43,Dissatisfied,C02042-PH,1
2043,Aaryahi Choudhry,41.0,Female,Pune,15357.0,Bachelor's,Teacher,Divorced,2022-10-17,2024-02-21,6,9949.66,Very Satisfied,C02043-PH,1
2044,Nishith Tank,47.0,Female,Surat,21933.0,High School,Private Job,Married,2022-11-02,2025-02-27,2,2569.21,Dissatisfied,C02044-PH,1
2045,Faiyaz Agrawal,56.0,Other,Kolkata,41014.0,High School,Engineer,Divorced,2023-02-12,2025-11-05,3,4951.66,Very Satisfied,C02045-PH,0
2046,Zaina Sethi,56.0,Male,Hyderabad,78740.0,Diploma,Engineer,Married,2021-07-02,2022-11-17,8,14629.96,Very Satisfied,C02046-PH,1
2047,Ojas Sahni,,Female,Pune,49103.0,High School,Government,Single,2023-05-29,2025-03-03,10,4094.51,Very Satisfied,C02047-PH,1
2048,Mannat Basak,62.0,Other,Rajkot,37159.0,Master's,Freelancer,Divorced,2021-08-29,2021-10-12,3,2943.77,Satisfied,C02048-PH,0
2049,Mohanlal Gade,41.0,Male,Surat,68943.0,Bachelor's,Student,Divorced,2022-04-05,2024-05-04,3,2326.96,Satisfied,C02049-PH,1
2050,Zoya Ratta,52.0,Male,Surat,150892.0,Bachelor's,Business,Married,2021-09-24,2023-01-08,3,5152.24,Dissatisfied,C02050-PH,1
2051,Heer Gaba,27.0,Female,Hyderabad,66189.0,Diploma,Designer,Married,2021-10-26,2021-12-24,8,11300.41,Dissatisfied,C02051-PH,1
2052,Priyansh Sami,31.0,Other,Patna,51446.0,High School,Engineer,Married,2023-01-28,2024-10-15,7,6927.49,Dissatisfied,C02052-PH,1
2053,Kiaan Anand,19.0,Female,Surat,22726.0,Master's,Private Job,Divorced,2022-10-25,2024-11-02,2,2689.4,Very Satisfied,C02053-PH,1
2054,Inaaya  Wali,37.0,Other,Delhi,,High School,Government,Single,2021-05-30,2021-10-04,1,790.03,Satisfied,C02054-PH,1
2055,Taimur Mahal,41.0,Female,Rajkot,,PhD,Private Job,Married,2021-04-04,2021-05-09,7,10789.77,Satisfied,C02055-PH,1
2056,Elakshi Aurora,50.0,Other,Delhi,54869.0,PhD,Teacher,Married,2023-01-30,2023-07-14,8,4690.65,Dissatisfied,C02056-PH,1
2057,Aaryahi Lata,34.0,Female,Patna,38094.0,Diploma,Doctor,Married,2023-10-29,2025-04-15,4,3715.03,Very Satisfied,C02057-PH,1
2058,Kashvi Wagle,28.0,Female,Ahmedabad,45998.0,Bachelor's,Engineer,Single,2023-06-06,2023-11-28,4,5821.51,Satisfied,C02058-PH,1
2059,Vihaan Sheth,57.0,Female,Vadodara,42807.0,Bachelor's,Student,Divorced,2022-07-30,2024-10-02,3,3107.91,Neutral,C02059-PH,1
2060,Elakshi Kurian,54.0,Male,Lucknow,70242.0,Master's,Teacher,Divorced,2023-06-12,2026-01-11,2,4055.6,Satisfied,C02060-PH,0
2061,Aniruddh Saran,25.0,Male,Kolkata,31233.0,Diploma,Engineer,Married,2022-01-22,2022-07-23,10,1468.89,Neutral,C02061-PH,1
2062,Divij Bal,20.0,Female,Vadodara,39924.0,High School,Freelancer,Single,2021-12-01,2023-12-23,5,4305.96,Satisfied,C02062-PH,1
2063,Jayan Chander,29.0,Other,Bhopal,91967.0,Master's,Freelancer,Single,2023-01-01,2025-01-26,4,6903.8,Dissatisfied,C02063-PH,1
2064,Kiaan Samra,25.0,Male,Surat,40138.0,Bachelor's,Teacher,Single,2021-09-11,2022-10-03,6,11335.26,Very Satisfied,C02064-PH,1
2065,Prerak Bali,53.0,Other,Nashik,31572.0,Diploma,Designer,Single,2022-07-13,2024-03-10,5,2460.38,Very Satisfied,C02065-PH,1
2066,Anahita Ghosh,49.0,Female,Bangalore,66043.0,Diploma,Freelancer,Divorced,2024-03-14,2024-10-14,5,10166.23,Very Dissatisfied,C02066-PH,1
2067,Yasmin Bhatia,52.0,Female,Ahmedabad,46837.0,Master's,Government,Divorced,2022-11-05,2022-12-31,9,10432.59,Very Dissatisfied,C02067-PH,1
2068,Ritvik Gokhale,44.0,Male,Bangalore,72033.0,Master's,Freelancer,Married,2022-10-25,2023-04-30,3,3343.61,Neutral,C02068-PH,0
2069,Lakshit Brahmbhatt,32.0,Other,Patna,,Bachelor's,Designer,Single,2022-11-06,2023-01-19,8,13253.07,Dissatisfied,C02069-PH,1
2070,Fateh Yadav,56.0,Other,Jaipur,73584.0,Bachelor's,Engineer,Divorced,2021-04-10,2023-08-08,3,6208.92,Very Dissatisfied,C02070-PH,1
2071,Saira Gaba,58.0,Female,Chennai,76314.0,Diploma,Private Job,Single,2021-07-09,2022-09-20,7,11208.66,Very Dissatisfied,C02071-PH,1
2072,Vedika Yogi,45.0,Female,Nagpur,58760.0,Bachelor's,Teacher,Single,2022-03-03,2022-09-15,4,5319.38,Neutral,C02072-PH,1
2073,Ishaan Koshy,25.0,Female,Jaipur,36577.0,PhD,Teacher,Married,2023-10-03,2026-01-30,8,8623.93,Very Dissatisfied,C02073-PH,1
2074,Zoya Guha,30.0,Male,Bhopal,43015.0,Master's,Private Job,Married,2023-01-23,2024-07-30,4,3529.18,Neutral,C02074-PH,1
2075,Mehul Cheema,42.0,Female,Bangalore,98167.0,Master's,Government,Divorced,2024-02-28,2025-12-03,8,8741.13,Dissatisfied,C02075-PH,1
2076,Divij Bawa,56.0,Female,Bangalore,42482.0,High School,Consultant,Married,2023-06-09,2025-04-14,5,4259.08,Satisfied,C02076-PH,1
2077,Zeeshan Varughese,46.0,Other,Pune,80249.0,Master's,Consultant,Divorced,2022-04-05,2024-02-27,1,1554.16,Very Satisfied,C02077-PH,0
2078,Kavya Khurana,64.0,Female,Bangalore,19045.0,Master's,Student,Single,2022-08-19,2024-01-10,7,6505.44,Dissatisfied,C02078-PH,1
2079,Shalv Koshy,33.0,Male,Rajkot,59363.0,Master's,Student,Divorced,2022-09-08,2025-02-15,4,3550.7,Very Dissatisfied,C02079-PH,1
2080,Diya Rana,49.0,Male,Rajkot,46046.0,High School,Consultant,Married,2024-02-03,2024-05-21,7,9222.12,Satisfied,C02080-PH,1
2081,Neysa Bassi,50.0,Other,Nashik,49401.0,Bachelor's,Government,Married,2021-07-13,2022-11-30,0,0.0,Very Satisfied,C02081-PH,0
2082,Shamik Srinivas,40.0,Male,Patna,52644.0,Diploma,Teacher,Married,2023-10-29,2023-12-14,5,4043.78,Very Dissatisfied,C02082-PH,1
2083,Zeeshan Edwin,30.0,Other,,35586.0,Bachelor's,Designer,Divorced,2021-06-20,2022-09-19,6,5234.71,Satisfied,C02083-PH,1
2084,Aarna Mall,37.0,Female,Lucknow,48415.0,Diploma,Business,Single,2023-07-11,2025-05-09,8,15967.22,Very Dissatisfied,C02084-PH,1
2085,Jayant Butala,45.0,Other,Ahmedabad,111053.0,Master's,Consultant,Single,2022-06-16,2024-12-24,3,4678.6,Very Dissatisfied,C02085-PH,1
2086,Jayesh Thaman,60.0,Male,Bhopal,71302.0,Master's,Private Job,Divorced,2021-08-27,2021-10-09,4,6153.88,Very Satisfied,C02086-PH,1
2087,Chirag Sule,41.0,Other,Indore,27524.0,Master's,Student,Single,2023-09-24,2024-08-29,5,8715.35,Dissatisfied,C02087-PH,1
2088,Ishaan Hora,63.0,Male,Ahmedabad,57769.0,High School,Business,Single,2021-10-04,2021-11-17,7,6403.99,Dissatisfied,C02088-PH,1
2089,Akarsh Chatterjee,56.0,Male,Kolkata,29001.0,Master's,Consultant,Single,2023-09-13,2025-08-07,4,2949.63,Very Dissatisfied,C02089-PH,1
2090,Aarush Chaudhry,34.0,Female,Pune,43606.0,Master's,Private Job,Single,2022-09-09,2024-12-05,4,4895.34,Very Dissatisfied,C02090-PH,1
2091,Ojas Sant,48.0,Male,Patna,46395.0,Master's,Freelancer,Single,2021-12-07,2024-07-18,2,2359.7,Satisfied,C02091-PH,0
2092,Navya Bhatt,25.0,Other,Nagpur,,High School,Government,Single,2022-02-17,2023-01-14,2,2631.1,Very Dissatisfied,C02092-PH,1
2093,Ahana  Iyengar,29.0,Female,Nashik,93944.0,PhD,Consultant,Married,2023-05-02,2025-10-16,0,0.0,Very Dissatisfied,C02093-PH,1
2094,Kismat Savant,44.0,Other,Nashik,31960.0,PhD,Freelancer,Single,2023-03-30,2024-09-07,5,9723.01,Very Dissatisfied,C02094-PH,1
2095,Aarav Gola,20.0,Female,Nashik,79373.0,Bachelor's,Consultant,Single,2023-12-18,2024-02-05,3,1680.53,Neutral,C02095-PH,1
2096,Stuvan Lala,21.0,Female,,47333.0,Master's,Private Job,Single,2023-08-28,2024-01-24,3,6711.41,Dissatisfied,C02096-PH,1
2097,Bhavin Dada,51.0,Female,Patna,55930.0,Diploma,Consultant,Single,2022-01-29,2023-06-23,5,8630.36,Very Satisfied,C02097-PH,1
2098,Riaan Bhakta,37.0,Other,Patna,54713.0,Diploma,Student,Divorced,2022-11-26,2025-07-26,8,17017.92,Satisfied,C02098-PH,1
2099,Samaira Gopal,20.0,Other,Indore,63944.0,Master's,Teacher,Divorced,2023-05-04,2025-10-03,2,2367.56,Dissatisfied,C02099-PH,1
2100,Mohanlal Bobal,48.0,Female,Pune,56294.0,Diploma,Business,Single,2021-06-26,2023-06-09,5,5548.86,Very Satisfied,C02100-PH,1
2101,Hunar Sridhar,61.0,Female,Bhopal,61327.0,Bachelor's,Business,Single,2023-10-05,2024-02-15,4,5824.77,Very Satisfied,C02101-PH,1
2102,Sana Manne,40.0,Female,Hyderabad,58516.0,Bachelor's,Teacher,Single,2021-04-07,2021-05-25,5,6612.01,Very Satisfied,C02102-PH,1
2103,Shray Varkey,50.0,Male,Lucknow,145522.0,Master's,Doctor,Divorced,2021-03-07,2023-07-11,2,1025.67,Dissatisfied,C02103-PH,0
2104,Yasmin Lanka,19.0,Female,Hyderabad,38739.0,Bachelor's,Government,Single,2024-02-25,2024-11-10,2,2821.57,Very Satisfied,C02104-PH,1
2105,Zain Zachariah,56.0,Other,Rajkot,37578.0,PhD,Doctor,Divorced,2021-11-06,2024-04-27,3,6824.99,Very Dissatisfied,C02105-PH,1
2106,Zain Bahri,61.0,Male,Ahmedabad,78022.0,PhD,Designer,Single,2023-07-26,2026-01-02,4,9055.63,Very Satisfied,C02106-PH,1
2107,Riaan Hayre,46.0,Male,Chennai,52619.0,High School,Business,Married,2021-03-27,2022-09-27,5,9533.1,Dissatisfied,C02107-PH,1
2108,Shlok Choudhry,33.0,Female,Rajkot,34747.0,Master's,Doctor,Single,2022-08-22,2024-09-15,5,6028.32,Neutral,C02108-PH,1
2109,Kanav Sharma,32.0,Male,Ahmedabad,53594.0,Diploma,Freelancer,Married,2022-11-17,2025-04-03,4,876.81,Very Dissatisfied,C02109-PH,1
2110,Onkar Kuruvilla,32.0,Female,Lucknow,57253.0,Bachelor's,Consultant,Single,2022-05-18,2024-10-18,6,11174.76,Very Dissatisfied,C02110-PH,1
2111,Alisha Master,57.0,Other,Vadodara,37107.0,Bachelor's,Business,Single,2022-06-29,2023-08-14,1,1086.67,Very Satisfied,C02111-PH,1
2112,Zeeshan Chowdhury,42.0,Female,Vadodara,62559.0,Master's,Freelancer,Divorced,2022-04-13,2022-10-01,1,822.18,Neutral,C02112-PH,0
2113,Samaira Comar,25.0,Male,Rajkot,52375.0,High School,Doctor,Married,2023-06-26,2023-12-22,8,6986.24,Neutral,C02113-PH,1
2114,Rohan Gara,58.0,Male,,77921.0,High School,Private Job,Single,2023-04-03,2025-07-01,10,19671.66,Dissatisfied,C02114-PH,1
2115,Taimur Chauhan,46.0,Other,Rajkot,60697.0,Bachelor's,Private Job,Married,2024-03-22,2024-06-19,3,2972.83,Very Satisfied,C02115-PH,1
2116,Sana Verma,46.0,Female,Mumbai,127014.0,Bachelor's,Consultant,Divorced,2022-10-05,2025-05-23,6,6844.58,Dissatisfied,C02116-PH,1
2117,Jayan Hora,62.0,Other,Surat,48997.0,PhD,Designer,Divorced,2023-04-08,2024-08-06,2,1949.17,Satisfied,C02117-PH,1
2118,Himmat Banik,59.0,Male,Jaipur,51361.0,High School,Engineer,Divorced,2023-04-09,2025-07-11,6,3346.41,Neutral,C02118-PH,1
2119,Aarav Chowdhury,38.0,Other,Pune,71494.0,PhD,Consultant,Married,2023-03-10,2025-04-20,2,2452.64,Dissatisfied,C02119-PH,0
2120,Zaina Subramaniam,28.0,Female,Rajkot,40488.0,Bachelor's,Teacher,Single,2023-11-14,2025-07-01,7,6058.19,Very Dissatisfied,C02120-PH,1
2121,Jivika Sane,29.0,Female,Kolkata,21803.0,Bachelor's,Private Job,Divorced,2024-01-11,2025-10-08,7,5912.75,Very Dissatisfied,C02121-PH,1
2122,Kanav Sarkar,45.0,Female,Hyderabad,107282.0,PhD,Government,Single,2021-05-03,2023-10-11,6,6934.43,Very Dissatisfied,C02122-PH,1
2123,Romil Yogi,48.0,Female,Nashik,50181.0,High School,Freelancer,Married,2021-09-13,2023-01-15,7,16187.04,Dissatisfied,C02123-PH,1
2124,Nehmat Dara,23.0,Other,Coimbatore,59210.0,PhD,Business,Married,2024-04-06,2025-12-06,0,0.0,Neutral,C02124-PH,1
2125,Lagan Badal,61.0,Male,Nagpur,26707.0,PhD,Business,Single,2024-03-19,2026-03-07,6,5738.39,Neutral,C02125-PH,1
2126,Ritvik Sundaram,50.0,Male,Indore,59672.0,Master's,Doctor,Single,2023-11-24,2025-08-11,3,1880.79,Satisfied,C02126-PH,1
2127,Priyansh Chhabra,56.0,Male,Vadodara,,Diploma,Freelancer,Single,2021-06-17,2021-10-19,4,1546.48,Satisfied,C02127-PH,1
2128,Pihu Bhardwaj,61.0,Other,Rajkot,40569.0,Master's,Designer,Divorced,2021-06-09,2022-07-22,5,8472.43,Very Satisfied,C02128-PH,1
2129,Mehul Kadakia,53.0,Female,Nashik,51045.0,Master's,Private Job,Married,2023-03-20,2025-09-27,6,10433.48,Satisfied,C02129-PH,1
2130,Shanaya Dhillon,57.0,Male,Pune,23702.0,PhD,Teacher,Married,2023-05-04,2025-09-23,6,6841.35,Satisfied,C02130-PH,1
2131,Nayantara Swaminathan,52.0,Other,Rajkot,88230.0,High School,Business,Married,2021-09-22,2023-10-13,8,8653.74,Satisfied,C02131-PH,1
2132,Taran Sawhney,31.0,Male,Coimbatore,64311.0,Bachelor's,Doctor,Divorced,2021-03-08,2023-05-11,2,3516.67,Satisfied,C02132-PH,0
2133,Yashvi Yohannan,38.0,Other,Jaipur,130748.0,High School,Consultant,Single,2021-09-05,2022-10-18,5,7993.26,Very Dissatisfied,C02133-PH,1
2134,Divij Sarin,49.0,Female,Jaipur,28871.0,Bachelor's,Freelancer,Single,2023-01-31,2024-01-08,4,8438.06,Dissatisfied,C02134-PH,1
2135,Elakshi Butala,57.0,Other,Vadodara,64158.0,High School,Student,Married,2021-10-19,2024-01-29,6,6376.94,Dissatisfied,C02135-PH,1
2136,Shanaya Sem,32.0,Other,Bhopal,68107.0,High School,Doctor,Divorced,2022-01-10,2024-05-27,4,9485.7,Neutral,C02136-PH,1
2137,Ishaan Shere,46.0,Male,Vadodara,79764.0,Master's,Designer,Married,2021-05-19,2023-11-26,3,3180.42,Very Satisfied,C02137-PH,1
2138,Nayantara Brahmbhatt,42.0,Female,Bhopal,,PhD,Teacher,Single,2022-11-23,2025-03-02,6,10358.53,Very Satisfied,C02138-PH,1
2139,Jivika Sarna,25.0,Female,Patna,37137.0,Diploma,Government,Single,2023-08-02,2025-10-19,3,2605.15,Very Satisfied,C02139-PH,1
2140,Tejas Gokhale,29.0,Female,Lucknow,27255.0,PhD,Engineer,Divorced,2023-03-05,2023-11-28,2,2330.86,Satisfied,C02140-PH,1
2141,Kabir Vig,30.0,Male,Mumbai,45964.0,PhD,Student,Divorced,2021-07-01,2024-01-03,2,2568.15,Very Dissatisfied,C02141-PH,0
2142,Rati Ghosh,64.0,Other,Nashik,,High School,Designer,Divorced,2022-01-30,2023-11-24,7,6909.52,Dissatisfied,C02142-PH,1
2143,Madhav Chana,36.0,Male,Ahmedabad,38015.0,PhD,Teacher,Single,2023-09-02,2025-02-27,3,5165.54,Neutral,C02143-PH,0
2144,Ivan Seshadri,25.0,Other,Nashik,58220.0,Master's,Doctor,Divorced,2022-05-18,2024-10-13,2,3187.1,Very Satisfied,C02144-PH,1
2145,Tejas Rau,37.0,Male,Bhopal,105046.0,High School,Government,Married,2023-04-03,2024-12-26,6,10045.47,Dissatisfied,C02145-PH,1
2146,Oorja Saran,58.0,Other,Lucknow,83396.0,Master's,Student,Single,2023-04-30,2023-06-23,5,4922.95,Very Dissatisfied,C02146-PH,1
2147,Kismat Saraf,43.0,Male,Jaipur,67314.0,Diploma,Teacher,Married,2021-07-23,2023-02-27,7,6065.35,Very Dissatisfied,C02147-PH,1
2148,Abram Kalla,44.0,Female,Chennai,50079.0,High School,Designer,Married,2021-11-12,2022-10-22,5,9081.64,Dissatisfied,C02148-PH,1
2149,Eva Sathe,38.0,Male,Jaipur,86594.0,Master's,Doctor,Married,2021-02-25,2023-03-27,4,5667.21,Dissatisfied,C02149-PH,1
2150,Sana Viswanathan,35.0,Female,Hyderabad,37081.0,Master's,Doctor,Single,2023-04-26,2025-11-25,8,21193.32,Dissatisfied,C02150-PH,1
2151,Kavya Chana,62.0,Other,Nashik,76259.0,Diploma,Freelancer,Divorced,2022-05-06,2024-07-14,3,594.33,Very Satisfied,C02151-PH,1
2152,Neysa Setty,44.0,Male,Lucknow,24767.0,Master's,Consultant,Married,2021-08-24,2022-06-25,1,1694.06,Very Dissatisfied,C02152-PH,1
2153,Kabir Kaul,48.0,Other,Kolkata,75427.0,High School,Student,Divorced,2021-03-01,2022-05-22,11,16837.5,Very Satisfied,C02153-PH,1
2154,Kanav Kala,37.0,Other,Pune,44911.0,Bachelor's,Designer,Married,2021-07-27,2022-05-05,2,1434.33,Satisfied,C02154-PH,0
2155,Ishita Handa,54.0,Male,Indore,43426.0,PhD,Teacher,Single,2023-10-22,2024-06-16,6,7137.3,Very Satisfied,C02155-PH,1
2156,Divyansh Anne,23.0,Other,Patna,68492.0,High School,Engineer,Married,2023-05-18,2026-01-05,2,1620.31,Very Satisfied,C02156-PH,1
2157,Aayush Saini,,Male,Bhopal,71338.0,Bachelor's,Designer,Married,2021-12-09,2022-01-08,8,11427.99,Satisfied,C02157-PH,1
2158,Jayesh Dora,54.0,Other,Surat,93362.0,PhD,Consultant,Married,2022-12-21,2025-05-31,5,7512.96,Very Dissatisfied,C02158-PH,1
2159,Ishaan Sule,43.0,Other,Nashik,76119.0,High School,Student,Single,2021-11-27,2024-01-22,8,11322.85,Satisfied,C02159-PH,1
2160,Kavya Sura,22.0,Male,Coimbatore,78103.0,Bachelor's,Private Job,Single,2021-09-09,2024-02-06,7,10700.49,Very Satisfied,C02160-PH,1
2161,Ela Saini,45.0,Female,Lucknow,82922.0,Bachelor's,Freelancer,Married,2023-10-31,2026-02-28,7,5142.13,Dissatisfied,C02161-PH,1
2162,Khushi Kadakia,64.0,Male,Patna,51718.0,PhD,Government,Single,2022-10-21,2023-11-04,4,6615.17,Dissatisfied,C02162-PH,1
2163,Oorja Shukla,31.0,Female,Mumbai,131937.0,High School,Teacher,Married,2021-01-05,2022-10-20,1,637.54,Very Satisfied,C02163-PH,1
2164,Lakshit Kakar,26.0,Male,Bangalore,34962.0,PhD,Engineer,Divorced,2023-03-16,2024-10-17,3,359.01,Satisfied,C02164-PH,0
2165,Purab Bhardwaj,57.0,Female,Indore,65390.0,Master's,Teacher,Divorced,2022-12-24,2025-05-04,5,7311.59,Very Dissatisfied,C02165-PH,1
2166,Devansh Bhasin,39.0,Female,Surat,30862.0,Master's,Engineer,Single,2021-09-13,2023-01-29,4,4101.46,Very Dissatisfied,C02166-PH,1
2167,Ishaan Mangat,44.0,Other,Indore,59281.0,Diploma,Doctor,Divorced,2022-07-30,2024-07-25,7,8498.05,Neutral,C02167-PH,1
2168,Chirag Kari,24.0,Female,Indore,50260.0,High School,Student,Married,2022-03-29,2022-12-23,5,5018.34,Very Satisfied,C02168-PH,1
2169,Ritvik Shere,58.0,Male,Nagpur,37346.0,High School,Student,Divorced,2022-03-05,2022-04-11,1,987.58,Very Satisfied,C02169-PH,1
2170,Anahita Sachdev,31.0,Male,Nashik,41051.0,PhD,Designer,Single,2021-12-16,2023-08-03,8,9285.28,Very Dissatisfied,C02170-PH,1
2171,Yakshit Ramanathan,51.0,Male,Pune,69811.0,Bachelor's,Designer,Single,2021-09-20,2023-11-22,4,8003.0,Very Satisfied,C02171-PH,1
2172,Tara Talwar,54.0,Other,Mumbai,104865.0,PhD,Designer,Married,2022-07-16,2023-02-27,2,1101.86,Very Satisfied,C02172-PH,1
2173,Piya Suresh,57.0,Female,Delhi,82389.0,Bachelor's,Private Job,Married,2021-01-05,2023-09-22,2,2810.69,Neutral,C02173-PH,0
2174,Madhav Suresh,39.0,Female,Indore,,PhD,Engineer,Divorced,2023-11-28,2025-04-18,3,5651.8,Dissatisfied,C02174-PH,0
2175,Jayant Balakrishnan,63.0,Female,Coimbatore,41850.0,Master's,Government,Single,2022-07-24,2025-03-20,6,7794.46,Satisfied,C02175-PH,1
2176,Madhav Badami,54.0,Male,Nashik,48512.0,High School,Business,Divorced,2022-02-03,2023-02-10,5,1014.77,Satisfied,C02176-PH,1
2177,Hazel Saraf,23.0,Male,Surat,84206.0,Diploma,Government,Married,2021-06-02,2024-01-27,4,6351.23,Very Dissatisfied,C02177-PH,1
2178,Keya Sehgal,26.0,Female,Vadodara,83652.0,High School,Designer,Divorced,2021-07-18,2021-09-14,2,3561.5,Neutral,C02178-PH,1
2179,Mahika Sawhney,,Female,Kolkata,,Bachelor's,Engineer,Married,2022-05-22,2022-10-09,6,11195.56,Very Satisfied,C02179-PH,1
2180,Ira Rattan,63.0,Male,Patna,82093.0,High School,Freelancer,Divorced,2022-04-30,2025-01-20,5,9903.58,Very Dissatisfied,C02180-PH,1
2181,Prerak Chaudhry,61.0,Male,Nagpur,,Bachelor's,Doctor,Single,2021-06-25,2021-09-25,4,1473.56,Very Dissatisfied,C02181-PH,1
2182,Divyansh Dugar,28.0,Female,Vadodara,35267.0,High School,Doctor,Divorced,2023-06-25,2023-09-19,5,7505.89,Very Dissatisfied,C02182-PH,1
2183,Nishith Setty,26.0,Female,Nagpur,55577.0,Master's,Doctor,Divorced,2024-02-20,2024-05-13,4,9052.57,Satisfied,C02183-PH,1
2184,Tejas Mand,38.0,Other,Mumbai,97837.0,Master's,Private Job,Married,2022-04-23,2024-10-24,4,5664.44,Satisfied,C02184-PH,1
2185,Rania Dey,,Other,Mumbai,85826.0,Master's,Consultant,Married,2021-07-27,2022-08-08,6,7544.74,Very Satisfied,C02185-PH,1
2186,Jhanvi Sem,58.0,Male,Mumbai,25776.0,PhD,Doctor,Divorced,2022-01-30,2022-06-19,5,5447.0,Dissatisfied,C02186-PH,1
2187,Saksham Cheema,29.0,Other,Rajkot,54550.0,Bachelor's,Government,Married,2024-03-19,2024-08-25,2,1613.06,Satisfied,C02187-PH,1
2188,Hazel Raju,62.0,Male,Delhi,81988.0,High School,Teacher,Married,2022-01-16,2022-10-21,10,15077.92,Very Satisfied,C02188-PH,1
2189,Siya Dani,35.0,Other,Indore,49911.0,Bachelor's,Designer,Divorced,2023-06-12,2024-12-18,4,3747.89,Dissatisfied,C02189-PH,1
2190,Prerak Sampath,19.0,Female,Lucknow,36909.0,Bachelor's,Government,Single,2021-10-29,2023-03-23,6,10411.6,Very Satisfied,C02190-PH,1
2191,Amani Bakshi,35.0,Male,Rajkot,46103.0,PhD,Engineer,Married,2021-10-24,2022-01-20,8,7351.47,Neutral,C02191-PH,1
